country_code,country_name,year,pfm_inst,digital_inst,hrms_inst,justice_inst,political_inst,social_inst,integrity_inst,transparency_inst,env_inst,gdppc,govdebt,region,income,lending
ARM,Armenia,2019,NA,0.8888889,0.5939679,NA,0.7085789,0.7679029,0.6138371,NA,0.5359288,16215.3607965094,50.0284206863703,Europe & Central Asia,Upper middle income,IBRD
ASM,American Samoa,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Asia & Pacific,Upper middle income,Not classified
ATG,Antigua and Barbuda,2019,NA,0.7777778,NA,NA,NA,NA,NA,0.4563066,NA,29636.8924377024,NA,Latin America & Caribbean,High income,IBRD
AUS,Australia,2019,NA,0.8888889,0.9071825,0.8220126,0.5719678,0.6650451,0.8063914,0.871887,0.7140644,57837.0606876407,60.2260851971351,East Asia & Pacific,High income,Not classified
AUT,Austria,2019,NA,1,0.7329951,0.8147843,0.5745218,0.7406526,0.8195754,0.6966627,0.8159978,64688.143803285,85.0546807677816,Europe & Central Asia,High income,Not classified
AZE,Azerbaijan,2019,NA,0.8888889,0.3206559,NA,0.3790158,0.4222716,0.1138336,NA,0.1991241,20122.7128524509,NA,Europe & Central Asia,Upper middle income,IBRD
BDI,Burundi,2019,NA,0.8888889,0.1719902,NA,0.6229413,0.4090788,0.0959078,NA,0.1040657,855.732720083122,NA,Sub-Saharan Africa,Low income,IDA
BEL,Belgium,2019,NA,0.8888889,0.8132446,0.8058758,0.7321032,0.716985,0.9062878,0.7749252,0.8206323,60506.6647492091,103.200888047045,Europe & Central Asia,High income,Not classified
BEN,Benin,2019,NA,0.2222222,0.6766003,0.4345338,0.6779676,0.5962678,0.5807127,0.2778887,0.3328026,3281.10470051465,NA,Sub-Saharan Africa,Lower middle income,IDA
BFA,Burkina Faso,2019,NA,0.8888889,0.6758264,0.4783059,0.595924,0.6626702,0.5020447,0.3735305,0.3299819,2391.53626844484,47.0623633717549,Sub-Saharan Africa,Low income,IDA
BGD,Bangladesh,2019,NA,0.7777778,0.3078762,0.3299876,0.5288169,0.495463,0.1605292,0.4356661,0.4292277,6838.32611608243,NA,South Asia,Lower middle income,IDA
BGR,Bulgaria,2019,NA,0.8888889,0.6407808,0.5414961,0.5752189,0.6492518,0.3871253,0.5056642,0.7411742,27698.4796347387,27.0340081427953,Europe & Central Asia,Upper middle income,IBRD
BHR,Bahrain,2019,NA,0.6666667,0.3619868,NA,0.3127313,0.3567358,0.3031324,NA,0.3686381,56749.9628370612,91.3598106259863,Middle East & North Africa,High income,Not classified
BHS,"Bahamas, The",2019,NA,0.8888889,NA,NA,NA,NA,NA,0.3911013,NA,32495.3338730491,57.8283830918394,Latin America & Caribbean,High income,Not classified
BIH,Bosnia and Herzegovina,2019,NA,0.8888889,0.4620812,0.5049338,0.6148536,0.6618315,0.2808908,0.4493645,0.5277207,17029.7942375326,44.0235719186881,Europe & Central Asia,Upper middle income,IBRD
BLR,Belarus,2019,NA,0.7777778,0.6033561,0.4929468,0.5743728,0.5482305,0.4986537,0.3189258,0.5172995,26798.8206427959,33.2442286168097,Europe & Central Asia,Upper middle income,IBRD
BLZ,Belize,2019,NA,0.8888889,NA,NA,NA,NA,NA,0.3709688,NA,11803.0879992669,NA,Latin America & Caribbean,Upper middle income,IBRD
BMU,Bermuda,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,94755.4328108431,NA,North America,High income,Not classified
BOL,Bolivia,2019,NA,1,0.470403,0.2993728,0.6034198,0.6322886,0.3146272,0.354607,0.3039608,9985.23048827288,NA,Latin America & Caribbean,Lower middle income,IBRD
BRA,Brazil,2019,NA,1,0.6930479,0.4842213,0.5421124,0.6381105,0.3785897,0.6303313,0.7080247,18018.6209165513,92.5652531882782,Latin America & Caribbean,Upper middle income,IBRD
BRB,Barbados,2019,NA,0.8888889,0.7313697,0.6371214,0.5062047,NA,0.7943081,0.4174948,NA,18572.509535997,NA,Latin America & Caribbean,High income,Not classified
BRN,Brunei Darussalam,2019,NA,0.7777778,NA,NA,NA,NA,NA,NA,NA,80228.159656274,NA,East Asia & Pacific,High income,Not classified
BTN,Bhutan,2019,NA,0.8888889,0.7209482,NA,0.5937978,0.606755,0.8149349,NA,NA,14555.1883979698,90.357352573338,South Asia,Lower middle income,IDA
BWA,Botswana,2019,NA,1,0.6996593,0.6084542,0.5090694,0.623177,0.7046272,0.4005946,NA,18106.0168508915,16.193904309718,Sub-Saharan Africa,Upper middle income,IBRD
CAF,Central African Republic,2019,NA,0.5555556,0.2026863,NA,0.6264121,0.5934983,0.2777766,NA,0.2070879,1145.09563657752,NA,Sub-Saharan Africa,Low income,IDA
CAN,Canada,2019,NA,NA,0.7454598,0.7576118,0.5919004,0.718073,0.8802084,0.8308604,0.7899747,57519.6534956693,53.3623246913959,North America,High income,Not classified
CHE,Switzerland,2019,NA,0.7777778,0.8460241,NA,0.6049539,0.7625901,0.9413027,NA,0.7746957,79537.5410592465,18.9542598066682,Europe & Central Asia,High income,Not classified
CHI,Channel Islands,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe & Central Asia,High income,Not classified
CHL,Chile,2019,NA,1,0.6691572,0.6682529,0.6557785,0.6567405,0.8493015,0.7476497,0.6030973,28230.661999104,NA,Latin America & Caribbean,High income,IBRD
CHN,China,2019,NA,0.7777778,0.4439189,0.4425242,0.4531606,0.3902096,0.4259543,0.4517533,0.6805736,18465.298945245,NA,East Asia & Pacific,Upper middle income,IBRD
CIV,Côte d’Ivoire,2019,NA,0.7777778,0.5211554,0.4650415,0.485907,0.6692991,0.3800215,0.2751869,0.2179952,5894.87874674153,NA,Sub-Saharan Africa,Lower middle income,IDA
CMR,Cameroon,2019,NA,0.8888889,0.228049,0.3018476,0.4510392,0.5630096,0.0815053,0.2533361,0.2507977,4882.35560028896,NA,Sub-Saharan Africa,Lower middle income,Blend
COD,"Congo, Dem. Rep.",2019,NA,NA,0.2702697,0.2904727,0.5233071,0.5917715,0.0741638,0.2331733,0.2596273,1296.94757256244,NA,Sub-Saharan Africa,Low income,IDA
COG,"Congo, Rep.",2019,NA,0.5555556,0.2589787,NA,0.4863724,0.4073211,0.1615554,NA,0.0965362,6939.36913397466,NA,Sub-Saharan Africa,Lower middle income,Blend
COL,Colombia,2019,NA,1,0.5407799,0.4652662,0.6090842,0.6362021,0.5277667,0.6569468,0.4823003,17336.7716030551,72.7038785770822,Latin America & Caribbean,Upper middle income,IBRD
COM,Comoros,2019,NA,0.5555556,0.419219,NA,0.4348584,0.5150686,0.1896483,NA,NA,3516.12668473385,NA,Sub-Saharan Africa,Lower middle income,IDA
CPV,Cabo Verde,2019,NA,0.7777778,0.4850096,NA,0.6611366,0.6640929,0.6882099,NA,NA,9111.62993173269,NA,Sub-Saharan Africa,Lower middle income,Blend
CRI,Costa Rica,2019,NA,1,0.7889937,0.6832211,0.7080367,0.7265119,0.6876707,0.6899063,0.6336876,23364.783127574,NA,Latin America & Caribbean,Upper middle income,IBRD
CUW,Curaçao,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,28659.8000348261,NA,Latin America & Caribbean,High income,Not classified
CYM,Cayman Islands,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,77440.552064534,NA,Latin America & Caribbean,High income,Not classified
CYP,Cyprus,2019,NA,0.5555556,0.699515,NA,0.5472664,0.6843446,0.6820738,NA,NA,46198.89453125,NA,Europe & Central Asia,High income,Not classified
CZE,Czechia,2019,NA,0.8888889,0.7816852,0.7415805,0.5515125,0.7044137,0.6214488,0.6507686,0.7495161,47763.616553948,NA,NA,NA,NA
DEU,Germany,2019,NA,0.8888889,0.9333382,0.8733417,0.6463081,0.7415355,0.8949356,0.7931069,0.8548955,62970.7160877929,NA,Europe & Central Asia,High income,Not classified
DJI,Djibouti,2019,NA,0.7777778,0.3324484,NA,0.6089742,0.4883993,0.289304,NA,NA,5784.44800821916,NA,Middle East & North Africa,Lower middle income,IDA
DMA,Dominica,2019,NA,0.8888889,NA,NA,NA,NA,NA,0.4410721,NA,17318.9628927132,NA,Latin America & Caribbean,Upper middle income,Blend
DNK,Denmark,2019,NA,1,0.9602509,0.9117668,0.6702895,0.722523,1,0.8733109,0.8799145,66580.1881459319,NA,Europe & Central Asia,High income,Not classified
DOM,Dominican Republic,2019,NA,1,0.3948668,0.3862114,0.5446923,0.6934932,0.2593575,0.4580436,0.3667239,21363.8610383998,NA,Latin America & Caribbean,Upper middle income,IBRD
DZA,Algeria,2019,NA,0.8888889,0.4823983,0.4552056,0.6171588,0.4849709,0.3096592,0.3705121,0.5842665,15199.1989965648,NA,Middle East & North Africa,Lower middle income,IBRD
ECU,Ecuador,2019,NA,1,0.5648791,0.4537722,0.656108,0.6800337,0.3627948,0.4802787,0.5232233,13853.4207787933,NA,Latin America & Caribbean,Upper middle income,IBRD
EGY,"Egypt, Arab Rep.",2019,NA,0.8888889,0.3060325,0.407427,0.4052997,0.3450782,0.28784,0.1640956,0.54839039999999994,15026.5682438097,NA,Middle East & North Africa,Lower middle income,IBRD
ERI,Eritrea,2019,NA,0.1111111,0.2748957,NA,0.476115,0.3473558,0.3207918,NA,0.0813825,NA,NA,Sub-Saharan Africa,Low income,IDA
ESP,Spain,2019,NA,1,0.8552124,0.7153341,0.6973898,0.7040048,0.8811191,0.7092643,0.829426,46880.1637671287,111.293101240882,Europe & Central Asia,High income,Not classified
EST,Estonia,2019,NA,1,0.8812619,0.798511,0.5898896,0.7263812,0.8885244,0.8330156,NA,42652.5356859802,13.8075698975519,Europe & Central Asia,High income,Not classified
ETH,Ethiopia,2019,NA,0.7777778,0.3823447,0.4119093,0.4976401,0.5950166,0.4762243,0.2363342,0.3442211,2437.97033495522,31.4488486740364,Sub-Saharan Africa,Low income,IDA
FIN,Finland,2019,NA,0.7777778,0.8485352,0.8402759,0.6420786,0.7254336,0.9434359,0.9051303,0.7802756,56890.1478130874,NA,Europe & Central Asia,High income,Not classified
FJI,Fiji,2019,NA,0.8888889,0.4255692,NA,0.467504,0.5697486,0.6120936,NA,NA,13567.4738284912,NA,East Asia & Pacific,Upper middle income,Blend
FRA,France,2019,NA,1,0.7500753,0.7502149,0.6541594,0.7453893,0.7914018,0.8337573,0.6298109,53448.5548867191,104.541768405548,Europe & Central Asia,High income,Not classified
FRO,Faroe Islands,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,67207.832475691,NA,Europe & Central Asia,High income,Not classified
FSM,"Micronesia, Fed. Sts.",2019,NA,0.2222222,NA,NA,NA,NA,NA,NA,NA,3938.55708825637,24.1514441624365,East Asia & Pacific,Lower middle income,IDA
GAB,Gabon,2019,NA,0.5555556,0.4433137,NA,0.5878065,0.645722,0.2064336,NA,NA,19491.4067631457,NA,Sub-Saharan Africa,Upper middle income,IBRD
GBR,United Kingdom,2019,NA,0.7777778,0.775701,0.7704134,0.5663769,0.7189767,0.858393,0.8143257,0.8845199,52483.8125088392,160.321918277325,Europe & Central Asia,High income,Not classified
GEO,Georgia,2019,NA,0.8888889,0.5851865,0.521504,0.5765772,0.7457375,0.7211252,0.5606263,0.2215326,18186.8816465807,44.723685798174,Europe & Central Asia,Upper middle income,IBRD
GHA,Ghana,2019,NA,1,0.5494751,0.5753464,0.5159746,0.6858608,0.3003415,0.4138854,0.5088841,6508.24652305901,NA,Sub-Saharan Africa,Lower middle income,IDA
GIB,Gibraltar,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe & Central Asia,High income,Not classified
GIN,Guinea,2019,NA,0.4444444,0.3400471,0.3311569,0.4277884,0.5217604,0.1161564,0.2762943,0.2518547,3557.46233883145,NA,Sub-Saharan Africa,Low income,IDA
GMB,"Gambia, The",2019,NA,0.6666667,0.5701203,NA,0.5202705,0.6605265,0.5403762,NA,NA,2750.82132179634,NA,Sub-Saharan Africa,Low income,IDA
GNB,Guinea-Bissau,2019,NA,0.6666667,0.3677949,NA,0.5064095,0.5774299,0.2012032,NA,NA,2379.60416810935,NA,Sub-Saharan Africa,Low income,IDA
GNQ,Equatorial Guinea,2019,NA,0,0.2849625,NA,0.3696567,0.3944275,0.0798305,NA,NA,18446.5916579681,NA,Sub-Saharan Africa,Upper middle income,IBRD
GRC,Greece,2019,NA,0.7777778,0.7148165,0.6114503,0.6978227,0.7214487,0.7354953,0.5900874,0.7111292,33502.7506412729,210.381371566225,Europe & Central Asia,High income,Not classified
GRD,Grenada,2019,NA,0.8888889,NA,NA,NA,NA,NA,0.3747395,NA,17047.3549261258,NA,Latin America & Caribbean,Upper middle income,Blend
GRL,Greenland,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,67604.0507009986,NA,Europe & Central Asia,High income,Not classified
GTM,Guatemala,2019,NA,1,0.3880614,0.3588322,0.4684738,0.6097883,0.1854637,0.4501168,0.1618203,11470.3642213488,NA,Latin America & Caribbean,Upper middle income,IBRD
GUM,Guam,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Asia & Pacific,High income,Not classified
GUY,Guyana,2019,NA,0.7777778,0.5665171,0.5021279,0.5753908,0.6823069,0.5533797,0.350278,NA,13402.4215131048,NA,Latin America & Caribbean,Upper middle income,IDA
HKG,"Hong Kong SAR, China",2019,NA,0.6666667,0.6400505,NA,0.5435742,0.5969372,0.7929713,0.8131378,NA,65388.3300696863,NA,East Asia & Pacific,High income,Not classified
HND,Honduras,2019,NA,1,0.4652969,0.327739,0.4776417,0.6725934,0.1968146,0.3658373,0.2983623,6264.01884276715,NA,Latin America & Caribbean,Lower middle income,IDA
HRV,Croatia,2019,NA,1,0.5339932,0.5733231,0.592477,0.6327326,0.6533744,0.5830647,0.5882069,35125.5780156862,81.5039529553616,Europe & Central Asia,High income,IBRD
HTI,Haiti,2019,NA,0.6666667,0.3297115,NA,0.4485669,0.5663137,0.106896,NA,0.1352807,3381.584787365,NA,Latin America & Caribbean,Lower middle income,IDA
HUN,Hungary,2019,NA,0.8888889,0.6378301,0.5160338,0.5050029,0.6062208,0.4068645,0.435603,0.8720549,37243.2433910613,83.3683015926417,Europe & Central Asia,High income,Not classified
IDN,Indonesia,2019,NA,0.7777778,0.5518089,0.4637959,0.581102,0.6505227,0.2584465,0.4783385,0.3972837,12757.7850854842,NA,East Asia & Pacific,Lower middle income,IBRD
IMN,Isle of Man,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe & Central Asia,High income,Not classified
IND,India,2019,NA,0.6666667,0.5334474,0.4167309,0.412884,0.5439954,0.3427058,0.6161644,0.8383942,7930.0911303899,NA,South Asia,Lower middle income,IBRD
IRL,Ireland,2019,NA,0.6666667,0.8024572,NA,0.6482772,0.7152448,0.9021421,NA,0.7934578,97192.1872016171,68.2101531884769,Europe & Central Asia,High income,Not classified
IRN,"Iran, Islamic Rep.",2019,NA,0.6666667,0.4307482,0.4563029,0.4364713,0.3534971,0.2489302,0.2645454,0.7357293,14040.6646532072,NA,Middle East & North Africa,Lower middle income,IBRD
IRQ,Iraq,2019,NA,0.2222222,0.2281877,NA,0.5811068,0.540086,0.1389085,NA,NA,14910.2250318827,NA,Middle East & North Africa,Upper middle income,IBRD
ISL,Iceland,2019,NA,0.7777778,0.8288679,NA,0.5927985,0.7233535,0.9187778,NA,NA,65124.7039530603,90.1141894663873,Europe & Central Asia,High income,Not classified
ISR,Israel,2019,NA,1,0.6646186,NA,0.563978,0.6518661,0.7009947,NA,0.6773782,44333.8538901967,NA,Middle East & North Africa,High income,Not classified
ITA,Italy,2019,NA,1,0.7655482,0.6345534,0.6754604,0.7345858,0.757585,0.6099453,0.8049809,49690.6298634733,NA,Europe & Central Asia,High income,Not classified
JAM,Jamaica,2019,NA,0.8888889,0.6669061,0.544557,0.6110768,0.7257134,0.7308299,0.512486,0.5044872,10216.0655361472,92.2464484531468,Latin America & Caribbean,Upper middle income,IBRD
JOR,Jordan,2019,NA,0.8888889,0.5123599,0.5700994,0.6412387,0.5092207,0.5030985,0.3654729,0.6879991,9288.5272415511,79.3448532492717,Middle East & North Africa,Upper middle income,IBRD
JPN,Japan,2019,NA,0.8888889,0.7864267,0.7877455,0.5516065,0.6564571,0.7829937,0.7009614,0.719699,44740.4255043033,198.010309174872,East Asia & Pacific,High income,Not classified
KAZ,Kazakhstan,2019,NA,0.6666667,0.5052552,0.4639161,0.4630651,0.4999376,0.1218882,0.4834595,0.4244753,33298.2123695035,18.4830469477519,Europe & Central Asia,Upper middle income,IBRD
KEN,Kenya,2019,NA,0.8888889,0.5577604,0.460345,0.7191669,0.6568877,0.3977433,0.4296783,0.6185043,5171.71264279257,NA,Sub-Saharan Africa,Lower middle income,Blend
KGZ,Kyrgyz Republic,2019,NA,0.6666667,0.4885436,0.4276785,0.6515366,0.614983,0.2766464,0.5012755,0.2684703,6087.60193826927,51.3325378370411,Europe & Central Asia,Lower middle income,IDA
KHM,Cambodia,2019,NA,0.6666667,0.3014912,0.2127405,0.3937449,0.4633124,0.0560352,0.1562517,0.3647899,6448.88455952805,NA,East Asia & Pacific,Lower middle income,IDA
KIR,Kiribati,2019,NA,0.2222222,NA,NA,NA,NA,NA,NA,NA,2927.48363377396,NA,East Asia & Pacific,Lower middle income,IDA
KNA,St. Kitts and Nevis,2019,NA,0.5555556,NA,NA,NA,NA,NA,0.2585086,NA,31496.5931147241,NA,Latin America & Caribbean,High income,IBRD
KOR,"Korea, Rep.",2019,NA,1,0.8145748,0.7925096,0.7104667,0.6848666,0.7774711,0.7179446,0.8793449,46757.2614496182,39.969480137044,East Asia & Pacific,High income,Not classified
KWT,Kuwait,2019,NA,0.7777778,0.5275941,NA,0.4681163,0.4945599,0.4911215,NA,0.3845078,51122.3312398328,NA,Middle East & North Africa,High income,Not classified
LAO,Lao PDR,2019,NA,0.7777778,0.4536456,NA,0.4560599,0.3906511,0.2520989,NA,0.2119624,8075.27502377003,NA,East Asia & Pacific,Lower middle income,IDA
LBN,Lebanon,2019,NA,0.6666667,0.3787121,0.431608,0.4613739,0.6039647,0.2532967,0.3531037,0.4771067,15659.5661040012,NA,Middle East & North Africa,Lower middle income,IBRD
LBR,Liberia,2019,NA,0.8888889,0.3999478,0.4072586,0.593018,0.7027757,0.149854,0.4120164,0.1925752,1575.76665001238,NA,Sub-Saharan Africa,Low income,IDA
LBY,Libya,2019,NA,0.3333333,0.2891305,NA,0.6628574,0.5374782,0.2447561,NA,NA,14333.4224412442,NA,Middle East & North Africa,Upper middle income,IBRD
LCA,St. Lucia,2019,NA,0.8888889,NA,NA,NA,NA,NA,0.4002184,NA,22738.0109584032,NA,Latin America & Caribbean,Upper middle income,Blend
LIE,Liechtenstein,2019,NA,0.2222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe & Central Asia,High income,Not classified
LKA,Sri Lanka,2019,NA,0.7777778,0.505721,0.5033659,0.4925654,0.6123184,0.4197263,0.4256752,0.4500913,14637.4442911872,NA,South Asia,Lower middle income,IBRD
LSO,Lesotho,2019,NA,0.7777778,0.4946909,NA,0.586297,0.6511042,0.5130435,NA,NA,2773.28639887236,32.1670318908686,Sub-Saharan Africa,Lower middle income,IDA
LTU,Lithuania,2019,NA,1,0.7477003,NA,0.5931325,0.6237252,0.7695644,NA,NA,43323.5820069139,41.7982343469891,Europe & Central Asia,High income,Not classified
LUX,Luxembourg,2019,NA,0.8888889,0.865887,NA,0.6273175,0.7084553,0.9397528,NA,NA,131728.037849778,NA,Europe & Central Asia,High income,Not classified
LVA,Latvia,2019,NA,0.7777778,0.8275687,NA,0.5835876,0.7124391,0.8704857,NA,NA,35208.3082954332,NA,Europe & Central Asia,High income,Not classified
MAC,"Macao SAR, China",2019,NA,0.5555556,NA,NA,NA,NA,NA,NA,NA,133549.18803809,NA,East Asia & Pacific,High income,Not classified
MAF,St. Martin (French part),2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Latin America & Caribbean,High income,Not classified
MAR,Morocco,2019,NA,0.8888889,0.5061466,0.5102263,0.6575522,0.54246,0.4563824,0.3850855,0.5618052,8768.17578125,NA,Middle East & North Africa,Lower middle income,IBRD
MCO,Monaco,2019,NA,0.2222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe & Central Asia,High income,Not classified
MDA,Moldova,2019,NA,0.7777778,0.588499,0.4476067,0.6373706,0.6674935,0.2899887,0.5434702,0.5970019,14621.2401362286,25.4510119081043,Europe & Central Asia,Upper middle income,IBRD
MDG,Madagascar,2019,NA,0.8888889,0.363369,0.3541523,0.4336943,0.6416973,0.2593366,0.4024939,0.1411164,1713.796122026,NA,Sub-Saharan Africa,Low income,IDA
MDV,Maldives,2019,NA,0.8888889,0.5779649,NA,0.5298418,0.6156994,0.4845062,NA,0.1290906,21855.501224579,NA,South Asia,Upper middle income,IDA
MEX,Mexico,2019,NA,1,0.4272681,0.3681414,0.6148557,0.6718106,0.3725319,0.6225061,0.6155564,21704.1859516705,41.327394069304,Latin America & Caribbean,Upper middle income,IBRD
MHL,Marshall Islands,2019,NA,0.1111111,NA,NA,NA,NA,NA,NA,NA,6405.075649183,41.5637492486046,East Asia & Pacific,Upper middle income,IDA
MKD,North Macedonia,2019,NA,0.8888889,0.4932982,0.5049263,0.6149986,0.6667872,0.3152651,0.4529215,0.5251755,21767.0017354562,NA,Europe & Central Asia,Upper middle income,IBRD
MLI,Mali,2019,NA,0.8888889,0.3720441,0.393965,0.4555466,0.6913522,0.2097191,0.3459793,0.3093131,2451.1221609713,NA,Sub-Saharan Africa,Low income,IDA
MLT,Malta,2019,NA,0.8888889,0.6518517,NA,0.5150875,0.6695009,0.5239859,NA,NA,53304.7535929557,NA,Middle East & North Africa,High income,Not classified
MMR,Myanmar,2019,NA,0.3333333,0.5270661,0.3523521,0.5052544,0.5964109,0.5534497,0.2571675,0.3342327,6562.98898478581,NA,East Asia & Pacific,Lower middle income,IDA
MNE,Montenegro,2019,NA,0.8888889,0.5330283,NA,0.6092788,0.6685631,0.3454638,NA,0.5698235,25025.5153430775,NA,Europe & Central Asia,Upper middle income,IBRD
MNG,Mongolia,2019,NA,0.8888889,0.5249776,0.53402,0.6079004,0.7051589,0.3038885,0.4407672,0.3098674,15790.6961126441,60.8440397174621,East Asia & Pacific,Lower middle income,IBRD
MNP,Northern Mariana Islands,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Asia & Pacific,High income,Not classified
MOZ,Mozambique,2019,NA,0.8888889,0.4513972,0.3827448,0.5152376,0.5981924,0.3694878,0.2903689,0.1327694,1528.88988354373,78.8783415047574,Sub-Saharan Africa,Low income,IDA
MRT,Mauritania,2019,NA,0.8888889,0.2626074,0.335122,0.5208216,0.550591,0.2434673,0.1231626,0.1995342,6162.21045071341,NA,Sub-Saharan Africa,Lower middle income,IDA
MUS,Mauritius,2019,NA,0.6666667,0.5612078,0.5703872,0.5269983,0.67425330000000006,0.4088847,0.488591,NA,25739.354897588,57.9616604310028,Sub-Saharan Africa,Upper middle income,IBRD
MWI,Malawi,2019,NA,0.8888889,0.4810984,0.4932934,0.518473,0.6415678,0.2676964,0.3181945,0.5187255,1687.28944917892,44.7856317896456,Sub-Saharan Africa,Low income,IDA
MYS,Malaysia,2019,NA,0.8888889,0.5839968,0.5764791,0.4955721,0.5767622,0.6191533,0.304475,0.6080637,31300.5086554849,52.4213502119727,East Asia & Pacific,Upper middle income,IBRD
NAM,Namibia,2019,NA,0.6666667,0.5964476,0.5960225,0.5307148,0.6640765,0.5723367,0.5034097,NA,10813.3044681944,NA,Sub-Saharan Africa,Upper middle income,IBRD
NCL,New Caledonia,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Asia & Pacific,High income,Not classified
NER,Niger,2019,NA,0.7777778,0.5478135,0.4105436,0.7386053,0.6152403,0.4377081,0.2593414,0.3001471,1612.63734693259,NA,Sub-Saharan Africa,Low income,IDA
NGA,Nigeria,2019,NA,0.8888889,0.3456865,0.4906797,0.5094616,0.6650543,0.1444964,0.3474932,0.4048221,5628.17765244652,NA,Sub-Saharan Africa,Lower middle income,Blend
NIC,Nicaragua,2019,NA,1,0.2530941,0.2645367,0.4255055,0.3844669,0.1332079,0.3215973,0.3835911,6701.19426432436,NA,Latin America & Caribbean,Lower middle income,IDA
